정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,lat,lon,수집일시,단축아이디,도시코드,도시명
SEB124000195,천동초교입구사거리,,,,37.5399404,127.1406623,2021-09-16 7:31,25312,11,서울특별시
SEB118000102,도림마을금고,,,,37.5082587,126.9000627,2021-09-16 7:31,19187,11,서울특별시
SEB107900309,성북빌리지,,,,37.5965911,126.9964972,2021-09-16 7:31,8827,11,서울특별시
SEB100000397,종로6가.동대문종합시장,,,,37.5711272,127.0057137,2021-09-16 7:31,1022,11,서울특별시
SEB110000284,서울시립북서울미술관후문,,,,37.6412884,127.067035,2021-09-16 7:31,11385,11,서울특별시
SEB120900037,산성교회,,,,37.4886722,126.9415478,2021-09-16 7:31,21553,11,서울특별시
SEB118900168,놀이터,,,,37.5100192,126.9224212,2021-09-16 7:31,19740,11,서울특별시
SEB108900131,한빛맹아학교,,,,37.6287112,127.0152179,2021-09-16 7:31,9536,11,서울특별시
SEB123000652,위례포레샤인18단지,,,,37.4890949,127.1524886,2021-09-16 7:31,24320,11,서울특별시
SEB103900150,옥수역,,,,37.5414989,127.0171918,2021-09-16 7:31,4505,11,서울특별시
SEB118000120,관악고등학교,,,,37.5231617,126.8848486,2021-09-16 7:31,19205,11,서울특별시
SEB113000490,난지한강공원(야구장),,,,37.5685179,126.8760931,2021-09-16 7:31,14148,11,서울특별시
SEB205000133,스타타워.동방렌탈,,,,37.4344596,127.1763754,2021-09-16 7:31,49059,11,서울특별시
SEB106000330,태릉고등학교.원묵초등학교,,,,37.6178651,127.0872174,2021-09-16 7:31,7431,11,서울특별시
SEB116900246,그린빌라정문,,,,37.4858461,126.8234378,2021-09-16 7:31,17468,11,서울특별시
SEB222000604,아랫미아리.퇴뫼,,,,37.695726,127.1280532,2021-09-16 7:31,42094,11,서울특별시
SEB121900046,서초구립반포도서관.반포리체,,,,37.5026207,127.012497,2021-09-16 7:31,22466,11,서울특별시
SEB120000036,봉원중학교.행운동우성아파트,,,,37.4847611,126.9552107,2021-09-16 7:31,21137,11,서울특별시
SEB113900033,신수경남아파트,,,,37.5500104,126.9336171,2021-09-16 7:31,14532,11,서울특별시
SEB109900027,성황당,,,,37.6769488,127.043628,2021-09-16 7:31,10800,11,서울특별시
SEB124000137,둔촌종합상가,,,,37.5235199,127.1343603,2021-09-16 7:31,25248,11,서울특별시
SEB106000172,중랑구청,,,,37.6066394,127.0942821,2021-09-16 7:31,7267,11,서울특별시
SEB117000129,가산디지털단지역입구,,,,37.4822641,126.8858185,2021-09-16 7:31,18215,11,서울특별시
SEB114900007,푸른마을아파트3단지,,,,37.5120789,126.8365884,2021-09-16 7:31,15500,11,서울특별시
SEB117900188,관악우방아파트,,,,37.4499083,126.9122579,2021-09-16 7:31,18979,11,서울특별시
SEB107000125,한국예술종합학교,,,,37.6056471,127.0618293,2021-09-16 7:31,8215,11,서울특별시
SEB117900043,새마을금고,,,,37.45121,126.9105225,2021-09-16 7:31,18836,11,서울특별시
SEB121000057,법조단지,,,,37.496458,127.0128545,2021-09-16 7:31,22133,11,서울특별시
SEB204000069,위례119안전센터.위례포레스트부,,,,37.4606979,127.145547,2021-09-16 7:31,48601,11,서울특별시
SEB118000596,KT&G영등포지사.문래동종점,,,,37.5153537,126.8874014,2021-09-16 7:31,19360,11,서울특별시
SEB206000082,분당구청입구.수내교,,,,37.3807335,127.1179661,2021-09-16 7:31,47623,11,서울특별시
SEB124900003,강동농협,,,,37.5480835,127.1353709,2021-09-16 7:31,25553,11,서울특별시
SEB116900203,구민체육관후문,,,,37.5074094,126.8537204,2021-09-16 7:31,17729,11,서울특별시
SEB119900215,제일성민교회,,,,37.4953374,126.937401,2021-09-16 7:31,20953,11,서울특별시
SEB114000154,목동8단지.한전,,,,37.5201834,126.8683291,2021-09-16 7:31,15257,11,서울특별시
SEB113900181,효성약국,,,,37.5612082,126.9177091,2021-09-16 7:31,14925,11,서울특별시
SEB106000120,묵1동주민센터입구.먹골역,,,,37.6125895,127.0777995,2021-09-16 7:31,7215,11,서울특별시
SEB119000091,이수역9번출구,,,,37.4846184,126.9802576,2021-09-16 7:31,20184,11,서울특별시
SEB113000485,중앙잔디광장,,,,37.5663187,126.8792259,2021-09-16 7:31,14131,11,서울특별시
SEB108900245,미아사거리역,,,,37.6150849,127.0297586,2021-09-16 7:31,9913,11,서울특별시
SEB116900020,온수역,,,,37.4920372,126.8238225,2021-09-16 7:31,17588,11,서울특별시
SEB112900151,인왕산현대아파트입구,,,,37.5851813,126.9487531,2021-09-16 7:31,13923,11,서울특별시
SEB115000092,화곡동유림아파트,,,,37.5303014,126.8442551,2021-09-16 7:31,16189,11,서울특별시
SEB108900137,삼흥연립,,,,37.6281347,127.01349,2021-09-16 7:31,9529,11,서울특별시
SEB108000024,국립419묘지삼거리.윤극영가옥,,,,37.64653,127.010438,2021-09-16 7:31,9112,11,서울특별시
SEB117000094,현대시장.시흥4동주민센터,,,,37.4596021,126.9048243,2021-09-16 7:31,18180,11,서울특별시
SEB112900075,충정로역5호선,,,,37.5609058,126.9630694,2021-09-16 7:31,13571,11,서울특별시
SEB113900264,동교초등학교,,,,37.5570015,126.9029563,2021-09-16 7:31,14963,11,서울특별시
SEB116000586,구로역,,,,37.5020712,126.882775,2021-09-16 7:31,17259,11,서울특별시
SEB111900007,현대힐스테이트1차후문,,,,37.6122743,126.9358352,2021-09-16 7:31,12795,11,서울특별시
SEB124000151,고덕삼환.주공9단지아파트,,,,37.5493637,127.1515184,2021-09-16 7:31,25262,11,서울특별시
SEB100900117,동대문역.2번출구,,,,37.5720494,127.0117218,2021-09-16 7:31,1682,11,서울특별시
SEB121900203,강남역.서초초교앞,,,,37.4997574,127.0264125,2021-09-16 7:31,22850,11,서울특별시
SEB111900132,힐스테이트2단지후문앞,,,,37.5920072,126.923985,2021-09-16 7:31,12816,11,서울특별시
SEB118000181,대동초등학교,,,,37.4936614,126.9006611,2021-09-16 7:31,19266,11,서울특별시
SEB102900034,신흥교회앞,,,,37.5447457,126.9833867,2021-09-16 7:31,3521,11,서울특별시
SEB110000136,계상초등학교,,,,37.66283,127.06898,2021-09-16 7:31,11236,11,서울특별시
SEB122000053,압구정중고등학교.현대아파트,,,,37.5300875,127.0336815,2021-09-16 7:31,23154,11,서울특별시
SEB112900105,버드나무가게,,,,37.5910365,126.9528846,2021-09-16 7:31,13529,11,서울특별시
SEB104900089,중앙상회앞,,,,37.560159,127.0947974,2021-09-16 7:31,5508,11,서울특별시
SEB209000039,종합운동장,,,,37.4016666,126.9512104,2021-09-16 7:31,56020,11,서울특별시
SEB107000056,석계역굴다리앞,,,,37.6143314,127.0657965,2021-09-16 7:31,8146,11,서울특별시
SEB108900064,한일아파트정문,,,,37.6139772,127.0371221,2021-09-16 7:31,9800,11,서울특별시
SEB118000268,문래동시점,,,,37.5156291,126.8867852,2021-09-16 7:31,19359,11,서울특별시
SEB111000141,삼천리골입구56사단북한산부대,,,,37.6503446,126.9351168,2021-09-16 7:31,12230,11,서울특별시
SEB122000400,포스코사거리,,,,37.5070845,127.0583443,2021-09-16 7:31,23523,11,서울특별시
SEB116000089,서울가든빌라앞,,,,37.4911327,126.8313415,2021-09-16 7:31,17175,11,서울특별시
SEB114900044,거산아파트,,,,37.5401966,126.8319712,2021-09-16 7:31,15579,11,서울특별시
SEB218000652,신원마을2.4단지,,,,37.6655751,126.8909388,2021-09-16 7:31,35482,11,서울특별시
SEB117900018,한진택배,,,,37.4754651,126.8808537,2021-09-16 7:31,18806,11,서울특별시
SEB110000060,서울과학기술대입구,,,,37.6282913,127.0714657,2021-09-16 7:31,11160,11,서울특별시
SEB121900080,서초2동주민센터,,,,37.4917135,127.0253409,2021-09-16 7:31,22513,11,서울특별시
SEB109900032,청한빌라,,,,37.6573106,127.0152985,2021-09-16 7:31,10790,11,서울특별시
SEB114000178,신서고등학교.영상고등학교앞,,,,37.5229764,126.8593819,2021-09-16 7:31,15281,11,서울특별시
SEB120000105,세이브마트앞,,,,37.473857,126.9182055,2021-09-16 7:31,21207,11,서울특별시
SEB100900106,인사동들머리.3.1독립선언터,,,,37.571947,126.9832969,2021-09-16 7:31,1727,11,서울특별시
SEB110900073,공릉보건지소,,,,37.6247178,127.0796543,2021-09-16 7:31,11579,11,서울특별시
SEB116900248,경서농협앞,,,,37.5026269,126.8640031,2021-09-16 7:31,17469,11,서울특별시
SEB204000148,안골.복정고등학교,,,,37.4650746,127.1360751,2021-09-16 7:31,48617,11,서울특별시
SEB110000175,보람아파트2단지,,,,37.6647178,127.0646247,2021-09-16 7:31,11275,11,서울특별시
SEB115900225,화곡전화국,,,,37.529395,126.8478041,2021-09-16 7:31,16478,11,서울특별시
SEB119900167,시장입구,,,,37.4894721,126.9771578,2021-09-16 7:31,20811,11,서울특별시
SEB122000206,한티역7번출구,,,,37.4958925,127.0513667,2021-09-16 7:31,23310,11,서울특별시
SEB116900101,국민은행.구로구민회관.구로아트밸리,,,,37.4958206,126.8896835,2021-09-16 7:31,17489,11,서울특별시
SEB116000148,디지털단지입구,,,,37.4866273,126.8767266,2021-09-16 7:31,17239,11,서울특별시
SEB115900174,등촌동주공8단지,,,,37.5621012,126.8513904,2021-09-16 7:31,16979,11,서울특별시
SEB213000104,하안주공8.13단지,,,,37.4586577,126.8832396,2021-09-16 7:31,38150,11,서울특별시
SEB108000367,삼각산119안전센터,,,,37.6198526,127.0150405,2021-09-16 7:31,9307,11,서울특별시
SEB104000124,건대입구역,,,,37.5408268,127.0672788,2021-09-16 7:31,5217,11,서울특별시
SEB123000100,송파사거리.석촌시장,,,,37.5015446,127.1091779,2021-09-16 7:31,24189,11,서울특별시
SEB105000213,벽산아파트,,,,37.5827446,127.0307217,2021-09-16 7:31,6299,11,서울특별시
SEB124900008,성덕고등학교,,,,37.5507648,127.1433061,2021-09-16 7:31,25547,11,서울특별시
SEB105000082,제기동주민센터.서울약령시앞,,,,37.5819251,127.0383947,2021-09-16 7:31,6168,11,서울특별시
SEB101000105,국립극장.반얀트리호텔,,,,37.5514818,127.0010947,2021-09-16 7:31,2209,11,서울특별시
SEB118000018,영등포공원.영등포문화원,,,,37.5149507,126.9119431,2021-09-16 7:31,19103,11,서울특별시
SEB113900167,경의선숲길공원입구,,,,37.5655119,126.9190296,2021-09-16 7:31,14907,11,서울특별시
SEB120900030,서강약국,,,,37.4794709,126.9281244,2021-09-16 7:31,21561,11,서울특별시
SEB122900067,대청역,,,,37.4932186,127.0795608,2021-09-16 7:31,23728,11,서울특별시
SEB209000043,비산사거리.이마트,,,,37.398608,126.9363871,2021-09-16 7:31,56007,11,서울특별시
SEB122000729,한류스타거리,,,,37.5272518,127.04335,2021-09-16 7:31,23908,11,서울특별시
SEB123000026,풍성중학교.잠실올림픽아이파크,,,,37.5248109,127.113565,2021-09-16 7:31,24112,11,서울특별시
SEB109000002,도봉산역,,,,37.688568,127.045813,2021-09-16 7:31,10002,11,서울특별시
SEB116000007,동양미래대학.구로성심병원,,,,37.4996343,126.8679976,2021-09-16 7:31,17007,11,서울특별시
SEB218000094,신원당마을입구,,,,37.6544359,126.8374269,2021-09-16 7:31,35067,11,서울특별시
SEB124000196,강동구청역농협중앙회,,,,37.5290113,127.1200358,2021-09-16 7:31,25313,11,서울특별시
SEB108900070,페리카나치킨,,,,37.6254842,127.0165824,2021-09-16 7:31,9792,11,서울특별시
SEB116900163,경남아파트,,,,37.5038117,126.8562509,2021-09-16 7:31,17907,11,서울특별시
SEB124000171,강동보건소,,,,37.5287577,127.1255987,2021-09-16 7:31,25283,11,서울특별시
SEB121000212,식유촌우면성당.서초호반써밋,,,,37.457239,127.0142946,2021-09-16 7:31,22288,11,서울특별시
SEB218000632,용두7통앞,,,,37.6219464,126.8897006,2021-09-16 7:31,35153,11,서울특별시
SEB114000083,목동12.13단지사잇길,,,,37.5130539,126.8635453,2021-09-16 7:31,15186,11,서울특별시
SEB112000077,정원여중,,,,37.5862495,126.9349879,2021-09-16 7:31,13160,11,서울특별시
SEB113900126,한국컴퓨터,,,,37.5449286,126.944934,2021-09-16 7:31,14839,11,서울특별시
SEB124000460,강동리버스트8단지,,,,37.5725156,127.1770935,2021-09-16 7:31,25379,11,서울특별시
SEB121900214,대교방송,,,,37.477082,126.9831179,2021-09-16 7:31,22776,11,서울특별시
SEB103000088,상원,,,,37.5513591,127.0459733,2021-09-16 7:31,4187,11,서울특별시
SEB113000454,DMC첨단산업센터,,,,37.5836187,126.8866226,2021-09-16 7:31,14355,11,서울특별시
SEB108000102,숭곡초등학교입구,,,,37.610105,127.0320401,2021-09-16 7:31,9190,11,서울특별시
SEB108900168,미아사거리전철역,,,,37.6129618,127.0304396,2021-09-16 7:31,9579,11,서울특별시
SEB113000202,디지털미디어시티역2번출구,,,,37.5752078,126.8996741,2021-09-16 7:31,14296,11,서울특별시
SEB115900235,한광고,,,,37.537793,126.8584805,2021-09-16 7:31,16467,11,서울특별시
SEB113000072,성산아파트,,,,37.5712574,126.901525,2021-09-16 7:31,14163,11,서울특별시
SEB102900062,청파초등학교,,,,37.5484699,126.9635056,2021-09-16 7:31,3688,11,서울특별시
SEB118900022,신대림한솔솔파크아파트.충심교회,,,,37.4884697,126.8990679,2021-09-16 7:31,19530,11,서울특별시
SEB120900125,난곡터널,,,,37.4783088,126.9195566,2021-09-16 7:31,21803,11,서울특별시
SEB110000004,태릉입구역3번출구,,,,37.6194253,127.0748409,2021-09-16 7:31,11104,11,서울특별시
SEB119900052,성심슈퍼,,,,37.4951429,126.9344155,2021-09-16 7:31,20543,11,서울특별시
SEB107900033,초림빌라,,,,37.6074286,127.0410729,2021-09-16 7:31,8512,11,서울특별시
SEB105900034,태양어린이.동아아파트,,,,37.5740642,127.0454348,2021-09-16 7:31,6581,11,서울특별시
SEB116000201,구로중학교,,,,37.4930931,126.8908083,2021-09-16 7:31,17297,11,서울특별시
SEB102000166,용산철도고등학교,,,,37.5252432,126.9673665,2021-09-16 7:31,3260,11,서울특별시
SEB102900085,보광동주민센터,,,,37.5261473,127.0000973,2021-09-16 7:31,3518,11,서울특별시
SEB103900293,한양대학교정문,,,,37.5579398,127.0418009,2021-09-16 7:31,4911,11,서울특별시
SEB122000642,일원1동주민센터,,,,37.4919722,127.0875119,2021-09-16 7:31,23400,11,서울특별시
SEB115000173,양천초등학교.겸재정선미술관,,,,37.5688959,126.840036,2021-09-16 7:31,16270,11,서울특별시
SEB108000006,수유시장.성신여대미아캠퍼스앞,,,,37.6305307,127.0245722,2021-09-16 7:31,9006,11,서울특별시
SEB121900308,언남초등학교,,,,37.4543079,127.0614219,2021-09-16 7:31,22512,11,서울특별시
SEB107000152,길음역,,,,37.6048476,127.0262174,2021-09-16 7:31,8247,11,서울특별시
SEB210000343,부천동행정복지센터.원미어울마,,,,37.4975,126.7855807,2021-09-16 7:31,46003,11,서울특별시
SEB121900291,원불교,,,,37.4834141,127.0420565,2021-09-16 7:31,22743,11,서울특별시
SEB218000083,토당초등학교.우창프라자,,,,37.6177184,126.826647,2021-09-16 7:31,35362,11,서울특별시
SEB229001553,지산중학교.운정행복센터,,,,37.7258992,126.751228,2021-09-16 7:31,63264,11,서울특별시
SEB112000398,무악재역,,,,37.5831543,126.9498097,2021-09-16 7:31,13031,11,서울특별시
SEB104900073,현대3.5차아파트,,,,37.540779,127.1003518,2021-09-16 7:31,5728,11,서울특별시
SEB205000022,성남우체국,,,,37.4417326,127.150888,2021-09-16 7:31,49023,11,서울특별시
SEB103000041,응봉사거리,,,,37.5552918,127.034458,2021-09-16 7:31,4140,11,서울특별시
SEB109900046,청구아파트,,,,37.6575159,127.0264127,2021-09-16 7:31,10747,11,서울특별시
SEB112900204,홍제우체국,,,,37.5867075,126.9461828,2021-09-16 7:31,13912,11,서울특별시
SEB124900055,강일리버파크1단지.금화사,,,,37.5669837,127.1734683,2021-09-16 7:31,25746,11,서울특별시
SEB213000439,기아대교앞(마을),,,,37.4385954,126.8962677,2021-09-16 7:31,38527,11,서울특별시
SEB100900069,감사원,,,,37.5862106,126.98529,2021-09-16 7:31,1536,11,서울특별시
SEB112900247,명지대학교교회,,,,37.5827153,126.9253074,2021-09-16 7:31,13964,11,서울특별시
SEB106000186,신내7단지아파트홈플러스,,,,37.6152532,127.0938875,2021-09-16 7:31,7281,11,서울특별시
SEB102000034,숙대입구역.청파동주민센터,,,,37.5453812,126.9707772,2021-09-16 7:31,3128,11,서울특별시
SEB121000260,헌인마을.서울농업기술센터,,,,37.4636402,127.0914525,2021-09-16 7:31,22336,11,서울특별시
SEB121000237,개나리골입구,,,,37.4569912,127.0482994,2021-09-16 7:31,22313,11,서울특별시
SEB112000081,유진상가,,,,37.5918521,126.9429223,2021-09-16 7:31,13164,11,서울특별시
SEB124000052,신암중학교,,,,37.5546138,127.1313205,2021-09-16 7:31,25152,11,서울특별시
SEB123000574,송파더센트레.송례초앞,,,,37.4785513,127.1390128,2021-09-16 7:31,24493,11,서울특별시
SEB111001122,신사동고개사거리,,,,37.5956194,126.9103318,2021-09-16 7:31,12295,11,서울특별시
SEB110000311,대림벽산아파트,,,,37.647837,127.077428,2021-09-16 7:31,11412,11,서울특별시
SEB107900348,동덕여대정문앞,,,,37.6058734,127.0412387,2021-09-16 7:31,8955,11,서울특별시
SEB112000065,연희교차로,,,,37.5657,126.930163,2021-09-16 7:31,13148,11,서울특별시
SEB120000086,쑥고개시장,,,,37.4796574,126.9430371,2021-09-16 7:31,21188,11,서울특별시
SEB120900203,신본교.서원동성당앞,,,,37.4778363,126.9344657,2021-09-16 7:31,21919,11,서울특별시
SEB103000293,왕십리광장.왕십리역7번출구,,,,37.5610501,127.0366509,2021-09-16 7:31,4301,11,서울특별시
SEB122000617,신사동,,,,37.5169031,127.0195788,2021-09-16 7:31,23842,11,서울특별시
SEB207000438,대원차고지,,,,37.7542365,127.0438276,2021-09-16 7:31,61731,11,서울특별시
SEB101000330,남산케이블카,,,,37.5552035,126.9836284,2021-09-16 7:31,2290,11,서울특별시
SEB116900094,대림역4번출구,,,,37.4943504,126.8940714,2021-09-16 7:31,17474,11,서울특별시
SEB120000158,현대시장,,,,37.4872689,126.9466161,2021-09-16 7:31,21260,11,서울특별시
SEB106000459,신내데시앙포레아파트220동앞,,,,37.6155449,127.1126668,2021-09-16 7:31,7452,11,서울특별시
SEB102000248,노들섬,,,,37.5173638,126.9590376,2021-09-16 7:31,3341,11,서울특별시
SEB105000212,전동초등학교.전농동SK아파트,,,,37.5777508,127.0609446,2021-09-16 7:31,6298,11,서울특별시
SEB106000094,삼용사입구,,,,37.596944,127.1004181,2021-09-16 7:31,7188,11,서울특별시
SEB121900290,일동제약,,,,37.4771882,127.0370543,2021-09-16 7:31,22585,11,서울특별시
SEB116000593,천왕이펜하우스6단지후문,,,,37.4781571,126.8426662,2021-09-16 7:31,17460,11,서울특별시
