사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6687315,2021028,1117012500,11170001  ,서울특별시 용산구1,서울특별시 용산구 한강로2가(유미빌딩 부근),4,4,0,2,2,0,126.967466,37.5300918,"{""type"":""Polygon"",""coordinates"":[[[126.96926263,37.5300918],[126.96922811,37.52981383],[126.96912587,37.52954655],[126.96895985,37.52930022],[126.96873641,37.52908431],[126.96846416,37.52890712],[126.96815354,37.52877545],[126.96781651,37.52869437],[126.967466,37.528667],[126.9671155,37.52869437],[126.96677846,37.52877545],[126.96646785,37.52890712],[126.96619559,37.52908431],[126.96597216,37.52930022],[126.96580613,37.52954655],[126.96570389,37.52981383],[126.96566937,37.5300918],[126.96570389,37.53036976],[126.96580613,37.53063704],[126.96597216,37.53088336],[126.96619559,37.53109927],[126.96646785,37.53127646],[126.96677846,37.53140812],[126.9671155,37.5314892],[126.967466,37.53151657],[126.96781651,37.5314892],[126.96815354,37.53140812],[126.96846416,37.53127646],[126.96873641,37.53109927],[126.96895985,37.53088336],[126.96912587,37.53063704],[126.96922811,37.53036976],[126.96926263,37.5300918]]]}"
6687667,2021028,1120011200,11200001  ,서울특별시 성동구1,서울특별시 성동구 금호동4가(금호삼거리 부근),6,7,0,2,4,1,127.0242847,37.54415856,"{""type"":""Polygon"",""coordinates"":[[[127.0260813,37.54415856],[127.02604678,37.54388065],[127.02594454,37.54361342],[127.02577851,37.54336713],[127.02555508,37.54315126],[127.02528282,37.5429741],[127.02497221,37.54284246],[127.02463517,37.5427614],[127.02428467,37.54273403],[127.02393416,37.5427614],[127.02359713,37.54284246],[127.02328651,37.5429741],[127.02301426,37.54315126],[127.02279082,37.54336713],[127.0226248,37.54361342],[127.02252256,37.54388065],[127.02248804,37.54415856],[127.02252256,37.54443647],[127.0226248,37.5447037],[127.02279082,37.54494997],[127.02301426,37.54516584],[127.02328651,37.54534299],[127.02359713,37.54547463],[127.02393416,37.54555569],[127.02428467,37.54558306],[127.02463517,37.54555569],[127.02497221,37.54547463],[127.02528282,37.54534299],[127.02555508,37.54516584],[127.02577851,37.54494997],[127.02594454,37.5447037],[127.02604678,37.54443647],[127.0260813,37.54415856]]]}"
6687669,2021028,1120010500,11200002  ,서울특별시 성동구2,서울특별시 성동구 마장동(도선사거리 부근),5,7,0,1,5,1,127.0365604,37.56585435,"{""type"":""Polygon"",""coordinates"":[[[127.03835704,37.56585435],[127.03832252,37.56557652],[127.03822028,37.56530936],[127.03805426,37.56506315],[127.03783082,37.56484734],[127.03755857,37.56467024],[127.03724795,37.56453863],[127.03691092,37.56445759],[127.03656041,37.56443023],[127.03620991,37.56445759],[127.03587287,37.56453863],[127.03556226,37.56467024],[127.03529,37.56484734],[127.03506657,37.56506315],[127.03490054,37.56530936],[127.03479831,37.56557652],[127.03476378,37.56585435],[127.03479831,37.56613217],[127.03490054,37.56639932],[127.03506657,37.56664553],[127.03529,37.56686133],[127.03556226,37.56703844],[127.03587287,37.56717003],[127.03620991,37.56725107],[127.03656041,37.56727844],[127.03691092,37.56725107],[127.03724795,37.56717003],[127.03755857,37.56703844],[127.03783082,37.56686133],[127.03805426,37.56664553],[127.03822028,37.56639932],[127.03832252,37.56613217],[127.03835704,37.56585435]]]}"
6687670,2021028,1120011500,11200003  ,서울특별시 성동구3,서울특별시 성동구 성수동2가(윤진약국 부근),5,5,0,1,4,0,127.053921,37.53754188,"{""type"":""Polygon"",""coordinates"":[[[127.05571761,37.53754188],[127.05568309,37.53726394],[127.05558085,37.53699669],[127.05541483,37.53675038],[127.05519139,37.53653449],[127.05491914,37.53635732],[127.05460852,37.53622566],[127.05427149,37.53614459],[127.05392098,37.53611722],[127.05357048,37.53614459],[127.05323344,37.53622566],[127.05292283,37.53635732],[127.05265057,37.53653449],[127.05242714,37.53675038],[127.05226111,37.53699669],[127.05215887,37.53726394],[127.05212435,37.53754188],[127.05215887,37.53781981],[127.05226111,37.53808706],[127.05242714,37.53833336],[127.05265057,37.53854925],[127.05292283,37.53872642],[127.05323344,37.53885807],[127.05357048,37.53893914],[127.05392098,37.53896651],[127.05427149,37.53893914],[127.05460852,37.53885807],[127.05491914,37.53872642],[127.05519139,37.53854925],[127.05541483,37.53833336],[127.05558085,37.53808706],[127.05568309,37.53781981],[127.05571761,37.53754188]]]}"
6687673,2021028,1120011500,11200004  ,서울특별시 성동구4,서울특별시 성동구 성수동2가(성수역앞교차로 부근),5,5,0,0,4,1,127.0571331,37.54413676,"{""type"":""Polygon"",""coordinates"":[[[127.05892977,37.54413676],[127.05889525,37.54385885],[127.05879301,37.54359162],[127.05862699,37.54334533],[127.05840355,37.54312946],[127.0581313,37.5429523],[127.05782068,37.54282066],[127.05748365,37.5427396],[127.05713314,37.54271223],[127.05678264,37.5427396],[127.0564456,37.54282066],[127.05613499,37.5429523],[127.05586273,37.54312946],[127.0556393,37.54334533],[127.05547327,37.54359162],[127.05537103,37.54385885],[127.05533651,37.54413676],[127.05537103,37.54441467],[127.05547327,37.5446819],[127.0556393,37.54492818],[127.05586273,37.54514404],[127.05613499,37.54532119],[127.0564456,37.54545283],[127.05678264,37.54553389],[127.05713314,37.54556127],[127.05748365,37.54553389],[127.05782068,37.54545283],[127.0581313,37.54532119],[127.05840355,37.54514404],[127.05862699,37.54492818],[127.05879301,37.5446819],[127.05889525,37.54441467],[127.05892977,37.54413676]]]}"
6687286,2021028,1120011500,11200005  ,서울특별시 성동구5,서울특별시 성동구 성수동2가(성수여중 부근),4,4,1,1,1,1,127.0504005,37.5400541,"{""type"":""Polygon"",""coordinates"":[[[127.05219715,37.5400541],[127.05216263,37.53977618],[127.05206039,37.53950893],[127.05189437,37.53926263],[127.05167093,37.53904675],[127.05139868,37.53886958],[127.05108806,37.53873793],[127.05075103,37.53865686],[127.05040052,37.53862949],[127.05005002,37.53865686],[127.04971298,37.53873793],[127.04940237,37.53886958],[127.04913011,37.53904675],[127.04890668,37.53926263],[127.04874065,37.53950893],[127.04863841,37.53977618],[127.04860389,37.5400541],[127.04863841,37.54033203],[127.04874065,37.54059927],[127.04890668,37.54084556],[127.04913011,37.54106144],[127.04940237,37.5412386],[127.04971298,37.54137025],[127.05005002,37.54145131],[127.05040052,37.54147869],[127.05075103,37.54145131],[127.05108806,37.54137025],[127.05139868,37.5412386],[127.05167093,37.54106144],[127.05189437,37.54084556],[127.05206039,37.54059927],[127.05216263,37.54033203],[127.05219715,37.5400541]]]}"
6687203,2021028,1120011400,11200006  ,서울특별시 성동구6,서울특별시 성동구 성수동1가(성수동1가68915 부근),4,4,0,1,3,0,127.0379878,37.53928511,"{""type"":""Polygon"",""coordinates"":[[[127.03978447,37.53928511],[127.03974995,37.53900718],[127.03964771,37.53873993],[127.03948168,37.53849363],[127.03925825,37.53827775],[127.03898599,37.53810057],[127.03867538,37.53796892],[127.03833834,37.53788785],[127.03798784,37.53786048],[127.03763733,37.53788785],[127.0373003,37.53796892],[127.03698968,37.53810057],[127.03671743,37.53827775],[127.036494,37.53849363],[127.03632797,37.53873993],[127.03622573,37.53900718],[127.03619121,37.53928511],[127.03622573,37.53956303],[127.03632797,37.53983028],[127.036494,37.54007657],[127.03671743,37.54029245],[127.03698968,37.54046962],[127.0373003,37.54060127],[127.03763733,37.54068233],[127.03798784,37.54070971],[127.03833834,37.54068233],[127.03867538,37.54060127],[127.03898599,37.54046962],[127.03925825,37.54029245],[127.03948168,37.54007657],[127.03964771,37.53983028],[127.03974995,37.53956303],[127.03978447,37.53928511]]]}"
6687671,2021028,1120010800,11200007  ,서울특별시 성동구7,서울특별시 성동구 응봉동(응봉교남측 부근),4,4,0,1,2,1,127.0345055,37.54925334,"{""type"":""Polygon"",""coordinates"":[[[127.03630217,37.54925334],[127.03626765,37.54897545],[127.03616541,37.54870824],[127.03599938,37.54846197],[127.03577595,37.54824612],[127.03550369,37.54806897],[127.03519308,37.54793734],[127.03485604,37.54785628],[127.03450554,37.54782891],[127.03415503,37.54785628],[127.033818,37.54793734],[127.03350738,37.54806897],[127.03323513,37.54824612],[127.0330117,37.54846197],[127.03284567,37.54870824],[127.03274343,37.54897545],[127.03270891,37.54925334],[127.03274343,37.54953123],[127.03284567,37.54979844],[127.0330117,37.5500447],[127.03323513,37.55026055],[127.03350738,37.5504377],[127.033818,37.55056932],[127.03415503,37.55065038],[127.03450554,37.55067775],[127.03485604,37.55065038],[127.03519308,37.55056932],[127.03550369,37.5504377],[127.03577595,37.55026055],[127.03599938,37.5500447],[127.03616541,37.54979844],[127.03626765,37.54953123],[127.03630217,37.54925334]]]}"
6687675,2021028,1121510500,11215001  ,서울특별시 광진구1,서울특별시 광진구 자양동(갈보리교회 인근),5,5,0,2,3,0,127.0700871,37.52803771,"{""type"":""Polygon"",""coordinates"":[[[127.07188369,37.52803771],[127.07184917,37.52775974],[127.07174693,37.52749245],[127.0715809,37.52724611],[127.07135747,37.5270302],[127.07108521,37.526853],[127.0707746,37.52672133],[127.07043756,37.52664025],[127.07008706,37.52661287],[127.06973655,37.52664025],[127.06939952,37.52672133],[127.0690889,37.526853],[127.06881665,37.5270302],[127.06859321,37.52724611],[127.06842719,37.52749245],[127.06832495,37.52775974],[127.06829043,37.52803771],[127.06832495,37.52831568],[127.06842719,37.52858297],[127.06859321,37.5288293],[127.06881665,37.52904521],[127.0690889,37.5292224],[127.06939952,37.52935407],[127.06973655,37.52943515],[127.07008706,37.52946252],[127.07043756,37.52943515],[127.0707746,37.52935407],[127.07108521,37.5292224],[127.07135747,37.52904521],[127.0715809,37.5288293],[127.07174693,37.52858297],[127.07184917,37.52831568],[127.07188369,37.52803771]]]}"
6687215,2021028,1121510500,11215002  ,서울특별시 광진구2,서울특별시 광진구 자양동(자양사거리 부근),4,4,0,2,2,0,127.0838015,37.53647198,"{""type"":""Polygon"",""coordinates"":[[[127.08559813,37.53647198],[127.08556361,37.53619404],[127.08546137,37.53592678],[127.08529534,37.53568047],[127.08507191,37.53546458],[127.08479965,37.5352874],[127.08448904,37.53515575],[127.084152,37.53507467],[127.0838015,37.5350473],[127.08345099,37.53507467],[127.08311396,37.53515575],[127.08280334,37.5352874],[127.08253109,37.53546458],[127.08230766,37.53568047],[127.08214163,37.53592678],[127.08203939,37.53619404],[127.08200487,37.53647198],[127.08203939,37.53674992],[127.08214163,37.53701717],[127.08230766,37.53726348],[127.08253109,37.53747936],[127.08280334,37.53765654],[127.08311396,37.53778819],[127.08345099,37.53786926],[127.0838015,37.53789663],[127.084152,37.53786926],[127.08448904,37.53778819],[127.08479965,37.53765654],[127.08507191,37.53747936],[127.08529534,37.53726348],[127.08546137,37.53701717],[127.08556361,37.53674992],[127.08559813,37.53647198]]]}"
6687677,2021028,1123010200,11230001  ,서울특별시 동대문구1,서울특별시 동대문구 용두동(시립동부병원앞교차로 부근),8,10,0,1,8,1,127.0321253,37.57415507,"{""type"":""Polygon"",""coordinates"":[[[127.03392193,37.57415507],[127.03388741,37.57387728],[127.03378517,37.57361015],[127.03361914,37.57336397],[127.03339571,37.57314819],[127.03312346,37.5729711],[127.03281284,37.57283951],[127.03247581,37.57275848],[127.0321253,37.57273112],[127.0317748,37.57275848],[127.03143776,37.57283951],[127.03112715,37.5729711],[127.03085489,37.57314819],[127.03063146,37.57336397],[127.03046543,37.57361015],[127.03036319,37.57387728],[127.03032867,37.57415507],[127.03036319,37.57443287],[127.03046543,37.57469999],[127.03063146,37.57494617],[127.03085489,37.57516195],[127.03112715,37.57533903],[127.03143776,37.57547062],[127.0317748,37.57555165],[127.0321253,37.57557901],[127.03247581,37.57555165],[127.03281284,37.57547062],[127.03312346,37.57533903],[127.03339571,37.57516195],[127.03361914,37.57494617],[127.03378517,37.57469999],[127.03388741,37.57443287],[127.03392193,37.57415507]]]}"
6687267,2021028,1123010600,11230002  ,서울특별시 동대문구2,서울특별시 동대문구 장안동(화승상사 부근),7,8,0,2,5,1,127.0700889,37.56105682,"{""type"":""Polygon"",""coordinates"":[[[127.07188557,37.56105682],[127.07185105,37.56077897],[127.07174881,37.5605118],[127.07158279,37.56026558],[127.07135935,37.56004976],[127.0710871,37.55987264],[127.07077648,37.55974102],[127.07043945,37.55965998],[127.07008894,37.55963261],[127.06973844,37.55965998],[127.0694014,37.55974102],[127.06909079,37.55987264],[127.06881853,37.56004976],[127.0685951,37.56026558],[127.06842907,37.5605118],[127.06832683,37.56077897],[127.06829231,37.56105682],[127.06832683,37.56133467],[127.06842907,37.56160184],[127.0685951,37.56184806],[127.06881853,37.56206387],[127.06909079,37.56224099],[127.0694014,37.5623726],[127.06973844,37.56245364],[127.07008894,37.562481],[127.07043945,37.56245364],[127.07077648,37.5623726],[127.0710871,37.56224099],[127.07135935,37.56206387],[127.07158279,37.56184806],[127.07174881,37.56160184],[127.07185105,37.56133467],[127.07188557,37.56105682]]]}"
6687681,2021028,1123010300,11230003  ,서울특별시 동대문구3,서울특별시 동대문구 제기동(경동시장앞교차로 부근),7,7,0,2,2,3,127.0383551,37.57847283,"{""type"":""Polygon"",""coordinates"":[[[127.04015176,37.57847283],[127.04011724,37.57819505],[127.040015,37.57792794],[127.03984897,37.57768177],[127.03962554,37.577466],[127.03935328,37.57728892],[127.03904267,37.57715734],[127.03870563,37.57707631],[127.03835513,37.57704895],[127.03800462,37.57707631],[127.03766759,37.57715734],[127.03735697,37.57728892],[127.03708472,37.577466],[127.03686128,37.57768177],[127.03669526,37.57792794],[127.03659302,37.57819505],[127.0365585,37.57847283],[127.03659302,37.57875061],[127.03669526,37.57901771],[127.03686128,37.57926388],[127.03708472,37.57947964],[127.03735697,37.57965672],[127.03766759,37.57978829],[127.03800462,37.57986932],[127.03835513,37.57989668],[127.03870563,37.57986932],[127.03904267,37.57978829],[127.03935328,37.57965672],[127.03962554,37.57947964],[127.03984897,37.57926388],[127.040015,37.57901771],[127.04011724,37.57875061],[127.04015176,37.57847283]]]}"
6687668,2021028,1123010200,11230004  ,서울특별시 동대문구4,서울특별시 동대문구 용두동(동대문구청사거리 부근),7,7,0,1,4,2,127.0383009,37.57354197,"{""type"":""Polygon"",""coordinates"":[[[127.0400975,37.57354197],[127.04006298,37.57326417],[127.03996074,37.57299704],[127.03979471,37.57275086],[127.03957128,37.57253507],[127.03929902,37.57235798],[127.03898841,37.57222639],[127.03865138,37.57214536],[127.03830087,37.572118],[127.03795037,37.57214536],[127.03761333,37.57222639],[127.03730272,37.57235798],[127.03703046,37.57253507],[127.03680703,37.57275086],[127.036641,37.57299704],[127.03653876,37.57326417],[127.03650424,37.57354197],[127.03653876,37.57381977],[127.036641,37.57408689],[127.03680703,37.57433308],[127.03703046,37.57454885],[127.03730272,37.57472594],[127.03761333,37.57485752],[127.03795037,37.57493855],[127.03830087,37.57496592],[127.03865138,37.57493855],[127.03898841,37.57485752],[127.03929902,37.57472594],[127.03957128,37.57454885],[127.03979471,37.57433308],[127.03996074,37.57408689],[127.04006298,37.57381977],[127.0400975,37.57354197]]]}"
6687678,2021028,1123010500,11230005  ,서울특별시 동대문구5,서울특별시 동대문구 답십리동(신답역앞교차로 부근),6,6,0,3,1,2,127.0486905,37.57012894,"{""type"":""Polygon"",""coordinates"":[[[127.0504871,37.57012894],[127.05045258,37.56985113],[127.05035034,37.56958399],[127.05018431,37.5693378],[127.04996088,37.569122],[127.04968863,37.5689449],[127.04937801,37.56881331],[127.04904098,37.56873227],[127.04869047,37.56870491],[127.04833997,37.56873227],[127.04800293,37.56881331],[127.04769232,37.5689449],[127.04742006,37.569122],[127.04719663,37.5693378],[127.0470306,37.56958399],[127.04692836,37.56985113],[127.04689384,37.57012894],[127.04692836,37.57040676],[127.0470306,37.57067389],[127.04719663,37.57092009],[127.04742006,37.57113587],[127.04769232,37.57131297],[127.04800293,37.57144456],[127.04833997,37.57152559],[127.04869047,37.57155295],[127.04904098,37.57152559],[127.04937801,37.57144456],[127.04968863,37.57131297],[127.04996088,37.57113587],[127.05018431,37.57092009],[127.05035034,37.57067389],[127.05045258,37.57040676],[127.0504871,37.57012894]]]}"
6687184,2021028,1123010700,11230006  ,서울특별시 동대문구6,서울특별시 동대문구 청량리동(성바오로병원앞교차로 부근),6,7,0,1,6,0,127.0436382,37.57978671,"{""type"":""Polygon"",""coordinates"":[[[127.04543488,37.57978671],[127.04540035,37.57950894],[127.04529812,37.57924183],[127.04513209,37.57899567],[127.04490865,37.5787799],[127.0446364,37.57860283],[127.04432579,37.57847125],[127.04398875,37.57839022],[127.04363825,37.57836286],[127.04328774,37.57839022],[127.0429507,37.57847125],[127.04264009,37.57860283],[127.04236784,37.5787799],[127.0421444,37.57899567],[127.04197837,37.57924183],[127.04187614,37.57950894],[127.04184161,37.57978671],[127.04187614,37.58006449],[127.04197837,37.58033159],[127.0421444,37.58057775],[127.04236784,37.58079351],[127.04264009,37.58097058],[127.0429507,37.58110216],[127.04328774,37.58118318],[127.04363825,37.58121054],[127.04398875,37.58118318],[127.04432579,37.58110216],[127.0446364,37.58097058],[127.04490865,37.58079351],[127.04513209,37.58057775],[127.04529812,37.58033159],[127.04540035,37.58006449],[127.04543488,37.57978671]]]}"
